"subj_idx","trial","desWorld","response","rt"
"92","X77",1,1,12.305
"93","X77",1,1,7.557
"94","X77",1,1,13.316
"95","X77",0,0,8.088
"96","X77",0,0,1.942
"97","X77",1,1,18.583
"98","X77",0,0,5.379
"99","X77",0,1,2.745
"100","X77",0,0,2.117
"2","X78",1,1,1.598
"3","X78",1,0,2.344
"4","X78",1,1,4.736
"6","X78",0,1,1.032
"7","X78",0,1,1.368
"8","X78",1,0,5.679
"9","X78",1,1,3.373
"12","X78",1,1,5.745
"14","X78",0,1,3.198
"15","X78",0,1,2.797
"16","X78",0,0,16.52
"17","X78",0,0,6.721
"18","X78",1,0,6.939
"19","X78",0,0,3.735
"20","X78",0,1,7.346
"21","X78",0,0,2.098
"22","X78",1,1,4.306
"23","X78",0,0,2.179
"24","X78",1,0,8.149
"25","X78",1,0,2.296
"26","X78",1,1,2.675
"27","X78",1,0,5.375
"28","X78",1,1,3.839
"29","X78",1,1,5.543
"30","X78",0,1,1.556
"31","X78",0,0,7.786
"32","X78",1,1,8.207
"33","X78",1,1,4.393
"34","X78",1,1,5.787
"36","X78",1,0,1.204
"37","X78",0,1,0.915
"38","X78",1,1,9.749
"39","X78",1,1,6.524
"40","X78",0,0,14.75
"41","X78",0,0,7.103
"42","X78",1,1,7.435
"43","X78",1,0,1.607
"44","X78",1,0,1.714
"45","X78",1,0,7.848
"46","X78",0,1,1.626
"47","X78",0,0,1.357
"48","X78",0,0,4.362
"49","X78",0,0,5.641
"50","X78",1,0,2.911
"51","X78",1,0,13.776
"53","X78",0,0,4.074
"54","X78",1,0,3.498
"55","X78",1,1,3.931
"56","X78",1,1,15.797
"57","X78",0,1,2.937
"58","X78",0,0,2.38
"59","X78",0,0,14.056
"60","X78",1,1,3.595
"61","X78",1,1,2.193
"62","X78",0,1,3.538
"63","X78",0,0,3.604
"64","X78",0,0,2.182
"65","X78",1,1,1.663
"66","X78",1,1,1.798
"67","X78",1,0,4.46
"68","X78",1,1,5.215
"69","X78",1,1,7.248
"70","X78",0,0,5.888
"71","X78",1,1,4.608
"72","X78",0,0,11.12
"73","X78",1,1,4.04
"74","X78",1,1,4.944
"75","X78",0,0,5.17
"76","X78",0,0,4.673
"78","X78",1,1,4.572
"79","X78",0,1,2.462
"80","X78",1,0,3.12
"81","X78",1,1,13.32
"82","X78",0,0,3.324
"83","X78",1,1,16.652
"84","X78",0,1,9.534
"85","X78",1,0,4.209
"86","X78",0,0,2.897
"89","X78",0,1,3.146
"90","X78",1,1,2.976
"91","X78",0,0,8.264
"92","X78",1,1,9.836
"93","X78",1,1,6.99
"94","X78",0,0,4.028
"95","X78",1,1,1.214
"96","X78",1,1,4.726
"97","X78",0,0,12.568
"98","X78",1,1,8.277
"99","X78",1,1,6.076
"100","X78",0,0,1.975
"3","X79",1,0,2.77
"4","X79",1,1,3.352
"6","X79",0,1,10.204
"7","X79",0,0,1.648
"8","X79",0,0,7.696
"9","X79",1,1,5.801
"11","X79",0,1,2.496
"12","X79",1,1,3.653
"13","X79",1,1,2.777
"14","X79",1,1,3.328
"15","X79",0,1,6.975
"16","X79",0,0,9.632
"17","X79",0,1,6.221
"18","X79",0,0,3.743
"19","X79",1,1,2.801
"20","X79",1,1,3.78
"21","X79",0,0,2.384
"22","X79",1,1,4.36
"23","X79",1,0,5.195
"24","X79",1,0,7.565
"25","X79",0,0,2.896
"26","X79",0,1,6.485
"27","X79",0,0,7.965
"28","X79",0,0,3.659
"29","X79",0,0,6.024
"30","X79",0,0,2.005
"31","X79",0,1,7.59
"32","X79",1,0,10.433
"33","X79",1,1,11.994
"34","X79",0,0,26.328
"36","X79",0,1,3.445
"37","X79",1,1,1.281
"38","X79",1,1,10.445
"39","X79",0,0,3.342
"40","X79",0,0,9.681
"41","X79",0,0,3.28
"42","X79",0,0,5.597
"43","X79",0,0,4.79
"44","X79",0,1,1.408
"45","X79",1,1,11.168
"46","X79",1,0,1.639
"47","X79",0,0,4.007
"48","X79",1,1,12.451
"49","X79",0,0,9.399
"50","X79",0,0,6.879
"51","X79",1,1,29.172
"53","X79",0,1,4.519
"54","X79",1,0,2.769
"55","X79",1,0,4.527
"56","X79",1,1,12.397
"57","X79",1,1,3.801
"58","X79",0,0,7.153
"59","X79",0,0,3.728
"60","X79",1,1,2.667
"61","X79",0,0,3.127
"62","X79",0,0,4.104
"63","X79",0,1,7.42
"64","X79",1,1,1.69
"65","X79",0,1,3.088
"66","X79",1,1,2.617
"67","X79",1,0,2.697
"68","X79",1,0,6.905
"69","X79",1,1,6.072
"70","X79",0,0,4.385
"71","X79",1,0,2.536
"72","X79",0,0,7.528
"73","X79",0,0,2.917
"74","X79",0,0,7.871
"75","X79",1,1,4.864
"76","X79",1,0,3.912
"78","X79",0,1,6.555
"79","X79",0,0,2.599
"80","X79",1,0,5.224
"81","X79",1,1,16.314
"82","X79",1,0,4.338
"83","X79",1,1,5.083
"84","X79",1,1,7.103
"85","X79",1,1,2.78
"86","X79",1,1,3.316
"89","X79",1,1,6.014
"90","X79",0,0,3.694
"92","X79",0,0,10.496
"93","X79",1,1,5.246
"94","X79",0,0,4.807
"95","X79",1,1,3.538
"96","X79",1,0,5.657
"97","X79",1,0,13.976
"98","X79",1,0,8.35
"99","X79",1,1,5.376
"100","X79",0,1,3.362
"3","X80",1,0,4.013
"4","X80",1,1,3.584
"6","X80",1,1,1.761
"7","X80",1,1,1.591
"8","X80",1,1,4.007
"9","X80",0,0,7.537
"11","X80",1,1,1.596
"12","X80",1,1,5.759
"14","X80",0,0,4.645
"15","X80",0,0,20.572
"16","X80",1,0,10.656
"17","X80",0,0,3.2
"18","X80",1,1,1.871
"19","X80",0,0,3.865
"20","X80",0,1,5.715
"21","X80",0,0,3.777
"22","X80",0,0,1.801
"23","X80",0,0,4.829
"24","X80",0,0,9.666
"25","X80",1,1,2.888
"26","X80",0,0,4.748
"27","X80",1,0,5.166
"29","X80",1,1,7.976
"30","X80",1,1,8.365
"31","X80",0,0,2.844
"32","X80",1,0,5.185
"33","X80",1,1,26.504
"34","X80",0,1,2.462
"36","X80",1,0,2.387
"37","X80",1,1,2.131
"38","X80",1,1,11.493
"39","X80",1,1,2.664
"40","X80",0,0,13.199
"41","X80",0,0,10.191
"42","X80",0,0,12.433
"43","X80",1,1,1.791
"44","X80",1,1,1.231
"45","X80",1,1,26.395
"46","X80",0,0,2.069
"47","X80",0,0,2.648
"48","X80",0,0,5.024
"49","X80",0,0,12.383
"50","X80",1,0,8.389
"51","X80",1,1,15.508
"53","X80",0,1,3.328
"54","X80",0,0,3.689
"55","X80",0,0,3.245
"56","X80",1,1,11.608
"57","X80",1,1,10.393
"58","X80",0,0,1.872
"59","X80",0,1,18.224
"60","X80",0,0,3.451
"61","X80",0,1,2.88
"62","X80",0,1,10.623
"63","X80",1,1,5.25
"64","X80",1,1,2.392
"65","X80",1,1,1.632
"66","X80",1,1,1.887
"67","X80",1,1,5.045
"68","X80",1,1,3.615
"69","X80",0,0,5.359
"70","X80",1,1,3.055
"72","X80",0,0,12.017
"73","X80",0,0,3.224
"74","X80",0,0,8.024
"75","X80",1,0,3.264
"76","X80",0,0,4.928
"78","X80",0,1,14.511
"79","X80",0,0,4.201
"80","X80",0,1,5.351
"81","X80",0,0,9.081
"82","X80",1,0,2.979
"83","X80",1,1,8.943
"84","X80",0,1,10.97
"86","X80",0,0,4.821
"88","X80",0,0,5.917
"89","X80",0,0,6.679
"90","X80",1,1,4.427
"91","X80",1,1,17.511
"92","X80",1,1,14.407
"93","X80",0,1,4.714
"94","X80",0,0,3.184
"95","X80",0,0,5.128
"96","X80",0,0,3.207
"97","X80",1,1,9.664
"98","X80",0,0,6.085
"99","X80",0,0,3.219
"100","X80",0,1,3.443
